Gene_name	Start_nt	End_nt	Length	Motif_count	Normalized_count	Extent_methylation
SM2011_b20147	162105	162354	250	0	0	NA
SM2011_b20148	164388	164637	250	0	0	NA
SM2011_b20149	165423	165672	250	0	0	NA
SM2011_b20150	165490	165739	250	0	0	NA
SM2011_b20151	166395	166644	250	2	8	94.45
SM2011_b20152	167006	167255	250	0	0	NA
SM2011_b20153	168808	169057	250	4	16	80
SM2011_b20154	171757	172006	250	2	8	74.95
SM2011_b20155	171999	172248	250	0	0	NA
SM2011_b20156	173849	174098	250	0	0	NA
SM2011_b20157	175024	175273	250	0	0	NA
SM2011_b20158	176168	176417	250	2	8	82.2
SM2011_b20159	177355	177604	250	2	8	99.25
SM2011_b20160	178301	178550	250	0	0	NA
SM2011_b22005	178918	179167	250	0	0	NA
SM2011_b20161	179392	179641	250	4	16	96.8
SM2011_b20162	179827	180076	250	6	24	81.9666666666667
SM2011_b20163	180561	180810	250	0	0	NA
SM2011_b20164	181727	181976	250	0	0	NA
SM2011_b20165	184077	184326	250	0	0	NA
SM2011_b20166	184745	184994	250	2	8	90.25
SM2011_b20168	186119	186368	250	0	0	NA
SM2011_b20167	186235	186484	250	0	0	NA
SM2011_b20170	188156	188405	250	0	0	NA
SM2011_b20169	188237	188486	250	0	0	NA
SM2011_b20171	189280	189529	250	0	0	NA
SM2011_b20172	190136	190385	250	0	0	NA
SM2011_b20173	190724	190973	250	2	8	97.65
SM2011_b20174	192608	192857	250	0	0	NA
SM2011_b20175	193095	193344	250	0	0	NA
SM2011_b20176	193958	194207	250	0	0	NA
SM2011_b20178	195325	195574	250	0	0	NA
SM2011_b20177	195449	195698	250	0	0	NA
SM2011_b20179	196514	196763	250	0	0	NA
SM2011_b20180	197492	197741	250	0	0	NA
SM2011_b20181	198026	198275	250	2	8	94.35
SM2011_b20182	198972	199221	250	0	0	NA
SM2011_b20183	199748	199997	250	2	8	84.7
SM2011_b20184	200368	200617	250	0	0	NA
SM2011_b20185	201093	201342	250	0	0	NA
SM2011_b20186	202005	202254	250	0	0	NA
SM2011_b20194	203703	203952	250	0	0	NA
SM2011_b20195	204393	204642	250	0	0	NA
SM2011_b20196	205325	205574	250	2	8	98.4
SM2011_b20197	205726	205975	250	0	0	NA
SM2011_b20198	207228	207477	250	0	0	NA
SM2011_b20199	208346	208595	250	0	0	NA
SM2011_b20200	210427	210676	250	2	8	92.6
SM2011_b20201	211307	211556	250	0	0	NA
SM2011_b20203	212218	212467	250	0	0	NA
SM2011_b20202	212367	212616	250	0	0	NA
SM2011_b20204	213442	213691	250	0	0	NA
SM2011_b20205	213579	213828	250	0	0	NA
SM2011_b20206	214487	214736	250	0	0	NA
SM2011_b20207	215254	215503	250	0	0	NA
SM2011_b20208	215547	215796	250	0	0	NA
SM2011_b20209	217233	217482	250	2	8	87.95
SM2011_b20210	218001	218250	250	0	0	NA
SM2011_b20212	219012	219261	250	0	0	NA
SM2011_b20211	219075	219324	250	2	8	96.35
SM2011_b20213	219730	219979	250	0	0	NA
SM2011_b20214	221877	222126	250	0	0	NA
SM2011_b20215	222743	222992	250	0	0	NA
SM2011_b20216	223864	224113	250	0	0	NA
SM2011_b20217	225128	225377	250	0	0	NA
SM2011_b20218	227579	227828	250	0	0	NA
SM2011_b20219	228316	228565	250	0	0	NA
SM2011_b22002	228830	229079	250	0	0	NA
SM2011_b20221	229741	229990	250	0	0	NA
SM2011_b20222	230173	230422	250	0	0	NA
SM2011_b22001	230622	230871	250	2	8	87.5
SM2011_b20226	232259	232508	250	0	0	NA
SM2011_b20225	232344	232593	250	0	0	NA
SM2011_b20227	232589	232838	250	0	0	NA
SM2011_b20228	233160	233409	250	0	0	NA
SM2011_b20229	233576	233825	250	0	0	NA
SM2011_b20230	234782	235031	250	2	8	76.25
SM2011_b20231	235847	236096	250	0	0	NA
SM2011_b20232	237260	237509	250	0	0	NA
SM2011_b20233	238194	238443	250	0	0	NA
SM2011_b20234	239073	239322	250	4	16	96.55
SM2011_b20235	240271	240520	250	0	0	NA
SM2011_b20236	241482	241731	250	2	8	91.1
SM2011_b20238	243205	243454	250	0	0	NA
SM2011_b20239	244242	244491	250	0	0	NA
SM2011_b20240	245380	245629	250	0	0	NA
SM2011_b20241	246462	246711	250	0	0	NA
SM2011_b20242	247589	247838	250	0	0	NA
SM2011_b20243	248745	248994	250	0	0	NA
SM2011_b20244	249863	250112	250	2	8	100
SM2011_b20245	250966	251215	250	0	0	NA
SM2011_b20246	251049	251298	250	0	0	NA
SM2011_b20247	252034	252283	250	0	0	NA
SM2011_b20249	254989	255238	250	0	0	NA
SM2011_b20248	255088	255337	250	0	0	NA
SM2011_b20250	256089	256338	250	4	16	99.025
SM2011_b20251	256760	257009	250	0	0	NA
SM2011_b20252	259310	259559	250	0	0	NA
SM2011_b20253	260202	260451	250	2	8	91.55
SM2011_b20254	260686	260935	250	0	0	NA
SM2011_b20255	261312	261561	250	0	0	NA
SM2011_b20257	261825	262074	250	0	0	NA
SM2011_b20256	261893	262142	250	4	16	89.2
SM2011_b20258	262988	263237	250	0	0	NA
SM2011_b20259	263819	264068	250	0	0	NA
SM2011_b20260	265472	265721	250	0	0	NA
SM2011_b20262	266541	266790	250	0	0	NA
SM2011_b20261	266573	266822	250	6	24	69
SM2011_b20263	268269	268518	250	0	0	NA
SM2011_b20264	269142	269391	250	0	0	NA
SM2011_b20265	269820	270069	250	0	0	NA
SM2011_b20266	270466	270715	250	2	8	91.45
SM2011_b20267	271189	271438	250	0	0	NA
SM2011_b20268	272445	272694	250	4	16	91.4
SM2011_b20269	273443	273692	250	2	8	90.35
SM2011_b20270	275185	275434	250	0	0	NA
SM2011_b20271	276297	276546	250	0	0	NA
SM2011_b20272	277129	277378	250	0	0	NA
SM2011_b20273	278846	279095	250	6	24	92.75
SM2011_b20274	279287	279536	250	0	0	NA
SM2011_b20276	280166	280415	250	0	0	NA
SM2011_b20275	280325	280574	250	0	0	NA
SM2011_b20277	281053	281302	250	0	0	NA
SM2011_b20278	283534	283783	250	0	0	NA
SM2011_b20279	284039	284288	250	0	0	NA
SM2011_b20280	285537	285786	250	0	0	NA
SM2011_b20281	286689	286938	250	0	0	NA
SM2011_b20282	287484	287733	250	0	0	NA
SM2011_b20283	288460	288709	250	0	0	NA
SM2011_b20284	289663	289912	250	0	0	NA
SM2011_b20286	290672	290921	250	0	0	NA
SM2011_b20285	290720	290969	250	0	0	NA
SM2011_b20287	292728	292977	250	0	0	NA
SM2011_b20288	294125	294374	250	0	0	NA
SM2011_b20290	295485	295734	250	0	0	NA
SM2011_b20289	295584	295833	250	0	0	NA
SM2011_b20291	299237	299486	250	0	0	NA
SM2011_b20292	300393	300642	250	0	0	NA
SM2011_b20293	300454	300703	250	0	0	NA
SM2011_b20294	300945	301194	250	2	8	75.05
SM2011_b20295	301675	301924	250	2	8	83.5
SM2011_b20296	302702	302951	250	0	0	NA
SM2011_b20297	303221	303470	250	2	8	85.85
SM2011_b20298	304498	304747	250	0	0	NA
SM2011_b20299	305447	305696	250	0	0	NA
SM2011_b20300	306683	306932	250	0	0	NA
SM2011_b20301	309938	310187	250	0	0	NA
SM2011_b20303	310229	310478	250	0	0	NA
SM2011_b20302	310283	310532	250	2	8	87.45
SM2011_b20306	310753	311002	250	0	0	NA
SM2011_b20304	311360	311609	250	0	0	NA
SM2011_b20305	311710	311959	250	6	24	90.1833333333333
SM2011_b20307	312450	312699	250	0	0	NA
SM2011_b20312	314616	314865	250	2	8	91.6
SM2011_b20313	315413	315662	250	0	0	NA
SM2011_b20314	316374	316623	250	2	8	96
SM2011_b20315	316514	316763	250	0	0	NA
SM2011_b20316	317580	317829	250	0	0	NA
SM2011_b20317	318669	318918	250	0	0	NA
SM2011_b20318	320251	320500	250	0	0	NA
SM2011_b20319	322801	323050	250	0	0	NA
SM2011_b20320	323937	324186	250	0	0	NA
SM2011_b20321	325231	325480	250	0	0	NA
SM2011_b20323	325673	325922	250	0	0	NA
SM2011_b20322	325836	326085	250	4	16	71.425
SM2011_b20324	327621	327870	250	0	0	NA
SM2011_b20325	327849	328098	250	0	0	NA
SM2011_b20326	329208	329457	250	2	8	91.8
SM2011_b20327	330194	330443	250	0	0	NA
SM2011_b20328	331034	331283	250	0	0	NA
SM2011_b20329	332228	332477	250	0	0	NA
SM2011_b20330	333037	333286	250	0	0	NA
SM2011_b20331	334954	335203	250	4	16	86.825
SM2011_b20333	338718	338967	250	8	32	92.475
SM2011_b23060	338829	339078	250	0	0	NA
SM2011_b20334	339170	339419	250	0	0	NA
SM2011_b20335	340347	340596	250	2	8	93.2
SM2011_b20336	341677	341926	250	2	8	100
SM2011_b20338	343235	343484	250	0	0	NA
SM2011_b20337	343388	343637	250	2	8	43.05
SM2011_b20339	344547	344796	250	0	0	NA
SM2011_b20340	345099	345348	250	0	0	NA
SM2011_b20341	345483	345732	250	2	8	81.75
SM2011_b20342	348519	348768	250	0	0	NA
SM2011_b20343	349108	349357	250	8	32	94.2125
SM2011_b20344	350212	350461	250	4	16	87.575
SM2011_b20345	353498	353747	250	0	0	NA
SM2011_b20346	354681	354930	250	0	0	NA
SM2011_b20348	355318	355567	250	0	0	NA
SM2011_b20347	355382	355631	250	0	0	NA
SM2011_b20349	356214	356463	250	0	0	NA
SM2011_b20350	357321	357570	250	2	8	99.05
SM2011_b20351	357962	358211	250	0	0	NA
SM2011_b20352	359512	359761	250	0	0	NA
SM2011_b20353	360573	360822	250	0	0	NA
SM2011_b20354	361613	361862	250	0	0	NA
SM2011_b20355	363655	363904	250	6	24	93.8333333333333
SM2011_b20356	364410	364659	250	4	16	96.525
SM2011_b20357	367188	367437	250	4	16	88.9
SM2011_b20358	367562	367811	250	2	8	96.8
SM2011_b20359	369241	369490	250	0	0	NA
SM2011_b20360	370523	370772	250	0	0	NA
SM2011_b20361	372436	372685	250	4	16	94.975
SM2011_b20362	373333	373582	250	2	8	73.85
SM2011_b20363	374425	374674	250	0	0	NA
SM2011_b20364	376650	376899	250	4	16	75.7
SM2011_b20366	377781	378030	250	0	0	NA
SM2011_b20365	377853	378102	250	2	8	77.45
SM2011_b20368	380108	380357	250	0	0	NA
SM2011_b20367	380224	380473	250	0	0	NA
SM2011_b20369	381127	381376	250	4	16	68.3
SM2011_b20370	382374	382623	250	0	0	NA
SM2011_b20371	383796	384045	250	0	0	NA
SM2011_b20372	385097	385346	250	0	0	NA
SM2011_b20373	385576	385825	250	4	16	92.725
SM2011_b20374	386648	386897	250	0	0	NA
SM2011_b20375	387439	387688	250	0	0	NA
SM2011_b20376	388023	388272	250	0	0	NA
SM2011_b20377	388450	388699	250	4	16	86.925
SM2011_b20378	389947	390196	250	0	0	NA
SM2011_b20379	391342	391591	250	0	0	NA
SM2011_b20380	392422	392671	250	0	0	NA
SM2011_b20381	393268	393517	250	0	0	NA
SM2011_b20382	394116	394365	250	0	0	NA
SM2011_b20383	395315	395564	250	0	0	NA
SM2011_b20384	396392	396641	250	4	16	97.3
SM2011_b20385	397134	397383	250	0	0	NA
SM2011_b20386	398867	399116	250	0	0	NA
SM2011_b20387	399588	399837	250	0	0	NA
SM2011_b20388	400962	401211	250	0	0	NA
SM2011_b20389	402002	402251	250	4	16	90.225
SM2011_b20390	402187	402436	250	2	8	95
SM2011_b20391	403401	403650	250	2	8	84.45
SM2011_b20393	406283	406532	250	0	0	NA
SM2011_b20392	406395	406644	250	4	16	87.775
SM2011_b20394	407563	407812	250	0	0	NA
SM2011_b20395	411473	411722	250	0	0	NA
SM2011_b20396	412458	412707	250	0	0	NA
SM2011_b20398	412937	413186	250	0	0	NA
SM2011_b20397	413021	413270	250	0	0	NA
SM2011_b20399	413515	413764	250	0	0	NA
SM2011_b20400	414629	414878	250	0	0	NA
SM2011_b20402	414722	414971	250	0	0	NA
SM2011_b20401	414829	415078	250	2	8	100
SM2011_b20403	416107	416356	250	0	0	NA
SM2011_b20404	416610	416859	250	0	0	NA
SM2011_b20406	419770	420019	250	0	0	NA
SM2011_b20405	419908	420157	250	0	0	NA
SM2011_b20407	421893	422142	250	0	0	NA
SM2011_b20408	424098	424347	250	0	0	NA
SM2011_b20409	424592	424841	250	0	0	NA
SM2011_b20410	425491	425740	250	0	0	NA
SM2011_b20411	426947	427196	250	0	0	NA
SM2011_b20412	427139	427388	250	0	0	NA
SM2011_b20413	427363	427612	250	2	8	94.55
SM2011_b20414	428017	428266	250	0	0	NA
SM2011_b20415	429306	429555	250	0	0	NA
SM2011_b20416	429424	429673	250	4	16	72.6
SM2011_b20417	430834	431083	250	0	0	NA
SM2011_b20418	431712	431961	250	0	0	NA
SM2011_b20419	432572	432821	250	0	0	NA
SM2011_b20420	433743	433992	250	2	8	92.25
SM2011_b20421	434522	434771	250	4	16	93.45
SM2011_b20422	437130	437379	250	0	0	NA
SM2011_b20423	438512	438761	250	2	8	84.1
SM2011_b20424	440128	440377	250	0	0	NA
SM2011_b20426	440640	440889	250	0	0	NA
SM2011_b20425	440786	441035	250	2	8	71.4
SM2011_b20427	442196	442445	250	0	0	NA
SM2011_b20428	443040	443289	250	0	0	NA
SM2011_b20429	443994	444243	250	2	8	89.2
SM2011_b20430	444656	444905	250	0	0	NA
SM2011_b20431	445318	445567	250	2	8	91.15
SM2011_b20432	446100	446349	250	0	0	NA
SM2011_b20433	447101	447350	250	0	0	NA
SM2011_b20434	448135	448384	250	0	0	NA
SM2011_b20435	449321	449570	250	0	0	NA
SM2011_b20436	450729	450978	250	0	0	NA
SM2011_b20441	452255	452504	250	4	16	74.625
SM2011_b20442	453038	453287	250	0	0	NA
SM2011_b20443	454080	454329	250	0	0	NA
SM2011_b20444	454658	454907	250	0	0	NA
SM2011_b20445	456064	456313	250	1	4	97.4
SM2011_b20446	457132	457381	250	2	8	90.1
SM2011_b20447	458616	458865	250	2	8	99.7
SM2011_b20448	460386	460635	250	2	8	100
SM2011_b20449	460901	461150	250	4	16	94.2
SM2011_b20450	462076	462325	250	2	8	100
SM2011_b20451	464441	464690	250	0	0	NA
SM2011_b20452	465019	465268	250	0	0	NA
SM2011_b20453	466555	466804	250	2	8	90.8
SM2011_b20454	466585	466834	250	0	0	NA
SM2011_b20456	467828	468077	250	0	0	NA
SM2011_b20455	467974	468223	250	0	0	NA
SM2011_b20457	470054	470303	250	4	16	67.825
SM2011_b20458	470163	470412	250	0	0	NA
SM2011_b20459	471209	471458	250	0	0	NA
SM2011_b20460	472192	472441	250	0	0	NA
SM2011_b20461	474062	474311	250	0	0	NA
SM2011_b20462	474673	474922	250	0	0	NA
SM2011_b20463	475647	475896	250	0	0	NA
SM2011_b20464	476901	477150	250	0	0	NA
SM2011_b20466	478061	478310	250	0	0	NA
SM2011_b20465	478137	478386	250	0	0	NA
SM2011_b20467	479464	479713	250	4	16	92.325
SM2011_b20468	481287	481536	250	2	8	92.95
SM2011_b20469	483540	483789	250	2	8	99.85
SM2011_b20470	483706	483955	250	0	0	NA
SM2011_b20471	484168	484417	250	0	0	NA
SM2011_b20472	484331	484580	250	0	0	NA
SM2011_b20473	487226	487475	250	0	0	NA
SM2011_b20474	488004	488253	250	0	0	NA
SM2011_b20475	488485	488734	250	0	0	NA
SM2011_b20476	488574	488823	250	0	0	NA
SM2011_b20477	490166	490415	250	0	0	NA
SM2011_b20478	491161	491410	250	2	8	90.85
SM2011_b20479	492960	493209	250	0	0	NA
SM2011_b20480	493764	494013	250	0	0	NA
SM2011_b20481	494670	494919	250	0	0	NA
SM2011_b20482	496447	496696	250	0	0	NA
SM2011_b20483	499563	499812	250	0	0	NA
SM2011_b20484	499586	499835	250	0	0	NA
SM2011_b20485	500684	500933	250	0	0	NA
SM2011_b20486	502206	502455	250	2	8	91.05
SM2011_b20487	503204	503453	250	0	0	NA
SM2011_b20488	504199	504448	250	2	8	92.75
SM2011_b20489	505098	505347	250	0	0	NA
SM2011_b20490	506563	506812	250	2	8	99.2
SM2011_b22020	508357	508606	250	2	8	99.9
SM2011_b20491	509247	509496	250	0	0	NA
SM2011_b20492	510471	510720	250	2	8	80.8
SM2011_b20494	511192	511441	250	0	0	NA
SM2011_b20493	511320	511569	250	4	16	69.85
SM2011_b20495	512969	513218	250	0	0	NA
SM2011_b20496	516978	517227	250	0	0	NA
SM2011_b20497	518504	518753	250	0	0	NA
SM2011_b20498	519377	519626	250	0	0	NA
SM2011_b20499	521177	521426	250	0	0	NA
SM2011_b20500	522184	522433	250	2	8	87.1
SM2011_b20501	523185	523434	250	0	0	NA
SM2011_b20502	524209	524458	250	0	0	NA
SM2011_b20503	525776	526025	250	0	0	NA
SM2011_b20505	526824	527073	250	0	0	NA
SM2011_b20504	526831	527080	250	2	8	97.2
SM2011_b20506	528860	529109	250	2	8	87.2
SM2011_b20507	530389	530638	250	0	0	NA
SM2011_b20509	531375	531624	250	0	0	NA
SM2011_b20508	531437	531686	250	0	0	NA
SM2011_b20510	532189	532438	250	0	0	NA
SM2011_b20511	533368	533617	250	0	0	NA
SM2011_b22021	534496	534745	250	2	8	75.05
SM2011_b20513	534845	535094	250	2	8	91.6
SM2011_b22022	535959	536208	250	4	16	99.9
SM2011_b20515	537478	537727	250	0	0	NA
SM2011_b20514	537639	537888	250	0	0	NA
SM2011_b20516	540947	541196	250	0	0	NA
SM2011_b20518	542580	542829	250	0	0	NA
SM2011_b20517	542649	542898	250	0	0	NA
SM2011_b23117	543372	543621	250	0	0	NA
SM2011_b23118	543520	543769	250	0	0	NA
SM2011_b20519	543759	544008	250	0	0	NA
SM2011_b20520	545878	546127	250	0	0	NA
SM2011_b23123	545992	546241	250	0	0	NA
SM2011_b23124	546696	546945	250	0	0	NA
SM2011_b20521	546728	546977	250	0	0	NA
SM2011_b23125	546926	547175	250	0	0	NA
SM2011_b20522	548129	548378	250	4	16	100
SM2011_b23127	548505	548754	250	2	8	99.2
SM2011_b20523	550430	550679	250	4	16	93.025
SM2011_b20525	550697	550946	250	2	8	100
SM2011_b20527	552580	552829	250	0	0	NA
SM2011_b20528	553460	553709	250	4	16	87.15
SM2011_b20529	554376	554625	250	0	0	NA
SM2011_b20531	554725	554974	250	0	0	NA
SM2011_b20530	554747	554996	250	0	0	NA
SM2011_b20532	555269	555518	250	0	0	NA
SM2011_b20533	556950	557199	250	4	16	94.55
SM2011_b23133	557235	557484	250	4	16	99.825
SM2011_b20534	558364	558613	250	0	0	NA
SM2011_b20535	559371	559620	250	0	0	NA
SM2011_b20536	561221	561470	250	0	0	NA
SM2011_b20538	562143	562392	250	0	0	NA
SM2011_b20537	562246	562495	250	2	8	78.9
SM2011_b20539	564537	564786	250	4	16	87.35
SM2011_b23140	567164	567413	250	4	16	93.475
SM2011_b20540	567279	567528	250	0	0	NA
SM2011_b22019	567851	568100	250	0	0	NA
SM2011_b20541	569991	570240	250	0	0	NA
SM2011_b20544	570040	570289	250	0	0	NA
SM2011_b20542	570407	570656	250	0	0	NA
SM2011_b20543	570883	571132	250	0	0	NA
SM2011_b20545	571658	571907	250	0	0	NA
SM2011_b20546	572363	572612	250	2	8	95.5
SM2011_b20547	572798	573047	250	2	8	100
SM2011_b20548	573681	573930	250	2	8	93.15
SM2011_b20549	575799	576048	250	0	0	NA
SM2011_b20550	576780	577029	250	2	8	97.85
SM2011_b20551	577400	577649	250	2	8	97.6
SM2011_b20552	577901	578150	250	0	0	NA
SM2011_b20553	578653	578902	250	2	8	86.7
SM2011_b20554	579968	580217	250	0	0	NA
SM2011_b20555	580133	580382	250	0	0	NA
SM2011_b20556	580396	580645	250	2	8	98.8
SM2011_b22006	581873	582122	250	2	8	100
SM2011_b20557	582754	583003	250	2	8	100
SM2011_b20559	583723	583972	250	0	0	NA
SM2011_b20558	583963	584212	250	2	8	100
SM2011_b20560	584906	585155	250	0	0	NA
SM2011_b23152	585070	585319	250	0	0	NA
SM2011_b20562	587103	587352	250	0	0	NA
SM2011_b20803	588112	588361	250	0	0	NA
SM2011_b20563	588132	588381	250	2	8	87.15
SM2011_b20804	588985	589234	250	0	0	NA
SM2011_b20805	589779	590028	250	0	0	NA
SM2011_b20806	591752	592001	250	0	0	NA
SM2011_b20807	591778	592027	250	0	0	NA
SM2011_b20809	594260	594509	250	0	0	NA
SM2011_b20808	594274	594523	250	0	0	NA
SM2011_b20810	595362	595611	250	0	0	NA
SM2011_b20811	597541	597790	250	2	8	99.3
SM2011_b20812	599356	599605	250	2	8	98.8
SM2011_b20813	599604	599853	250	0	0	NA
SM2011_b20814	601747	601996	250	0	0	NA
SM2011_b20815	605812	606061	250	2	8	98.55
SM2011_b20818	606883	607132	250	0	0	NA
SM2011_b20817	606928	607177	250	0	0	NA
SM2011_b20819	608017	608266	250	0	0	NA
SM2011_b20820	608444	608693	250	2	8	94.85
SM2011_b20821	609751	610000	250	0	0	NA
SM2011_b20822	610796	611045	250	0	0	NA
SM2011_b20823	612912	613161	250	0	0	NA
SM2011_b20825	615773	616022	250	0	0	NA
SM2011_b20824	615859	616108	250	2	8	100
SM2011_b20826	616611	616860	250	2	8	90.25
SM2011_b20827	617314	617563	250	0	0	NA
SM2011_b20828	618178	618427	250	0	0	NA
SM2011_b21663	618450	618699	250	0	0	NA
SM2011_b21664	618966	619215	250	0	0	NA
SM2011_b21665	619293	619542	250	0	0	NA
SM2011_b20829	621626	621875	250	2	8	97.2
SM2011_b20830	621635	621884	250	0	0	NA
SM2011_b20831	624305	624554	250	2	8	99.85
SM2011_b20832	624965	625214	250	6	24	94.3333333333333
SM2011_b20833	625741	625990	250	0	0	NA
SM2011_b20834	627036	627285	250	2	8	100
SM2011_b20835	628120	628369	250	2	8	100
SM2011_b20836	628430	628679	250	0	0	NA
SM2011_b20837	629195	629444	250	2	8	99.55
SM2011_b20838	630306	630555	250	2	8	90
SM2011_b20839	630718	630967	250	0	0	NA
SM2011_b20841	632035	632284	250	2	8	84.65
SM2011_b22007	633378	633627	250	2	8	100
SM2011_b20842	634668	634917	250	0	0	NA
SM2011_b20843	636240	636489	250	2	8	97.85
SM2011_b21013	637091	637340	250	0	0	NA
SM2011_b21014	637677	637926	250	4	16	94.75
SM2011_b21015	639384	639633	250	0	0	NA
SM2011_b21016	640402	640651	250	0	0	NA
SM2011_b21017	641412	641661	250	0	0	NA
SM2011_b21018	642440	642689	250	0	0	NA
SM2011_b21021	643925	644174	250	0	0	NA
SM2011_b21019	643950	644199	250	0	0	NA
SM2011_b21022	644877	645126	250	0	0	NA
SM2011_b21023	646480	646729	250	0	0	NA
SM2011_b21024	646963	647212	250	0	0	NA
SM2011_b21025	647812	648061	250	0	0	NA
SM2011_b21027	649506	649755	250	0	0	NA
SM2011_b21029	649729	649978	250	0	0	NA
SM2011_b21028	649882	650131	250	0	0	NA
SM2011_b21030	651098	651347	250	0	0	NA
SM2011_b21032	651521	651770	250	0	0	NA
SM2011_b21031	651721	651970	250	0	0	NA
SM2011_b21034	652381	652630	250	0	0	NA
SM2011_b23181	652662	652911	250	0	0	NA
SM2011_b21036	653688	653937	250	0	0	NA
SM2011_b21035	653800	654049	250	2	8	88.55
SM2011_b21037	654399	654648	250	2	8	97.3
SM2011_b21038	656001	656250	250	0	0	NA
SM2011_b21039	656992	657241	250	2	8	96.95
SM2011_b21040	657864	658113	250	0	0	NA
SM2011_b21041	659625	659874	250	0	0	NA
SM2011_b21042	660977	661226	250	0	0	NA
SM2011_b21043	662828	663077	250	0	0	NA
SM2011_b21044	665734	665983	250	0	0	NA
SM2011_b22008	666263	666512	250	0	0	NA
SM2011_b21695	666761	667010	250	0	0	NA
SM2011_b23184	669323	669572	250	4	16	99.575
SM2011_b21662	669845	670094	250	0	0	NA
SM2011_b23188	670220	670469	250	0	0	NA
SM2011_b23190	671487	671736	250	0	0	NA
SM2011_b21696	672387	672636	250	0	0	NA
SM2011_b21697	673255	673504	250	0	0	NA
SM2011_b21661	674325	674574	250	6	24	96.4333333333333
SM2011_b21711	674681	674930	250	0	0	NA
SM2011_b21045	675324	675573	250	0	0	NA
SM2011_b21046	676679	676928	250	0	0	NA
SM2011_b23192	676995	677244	250	0	0	NA
SM2011_b22009	677842	678091	250	2	8	100
SM2011_b22010	678841	679090	250	4	16	87.55
SM2011_b21047	680237	680486	250	2	8	95.15
SM2011_b21048	681809	682058	250	0	0	NA
SM2011_b21050	681975	682224	250	0	0	NA
SM2011_b21049	682013	682262	250	0	0	NA
SM2011_b21052	685260	685509	250	0	0	NA
SM2011_b21051	685279	685528	250	0	0	NA
SM2011_b21053	686317	686566	250	0	0	NA
SM2011_b21054	688524	688773	250	0	0	NA
SM2011_b21055	689342	689591	250	0	0	NA
SM2011_b21056	691804	692053	250	2	8	99.15
SM2011_b21059	692450	692699	250	0	0	NA
SM2011_b21057	692648	692897	250	0	0	NA
SM2011_b21060	693225	693474	250	0	0	NA
SM2011_b21061	694297	694546	250	0	0	NA
SM2011_b21062	695566	695815	250	2	8	88.2
SM2011_b21063	696818	697067	250	4	16	98.575
SM2011_b21065	700170	700419	250	2	8	95
SM2011_b21066	701120	701369	250	0	0	NA
SM2011_b21067	702371	702620	250	0	0	NA
SM2011_b21068	703291	703540	250	0	0	NA
SM2011_b21069	703882	704131	250	2	8	95.25
SM2011_b21070	705528	705777	250	2	8	100
SM2011_b21071	707840	708089	250	2	8	95.05
SM2011_b21072	709040	709289	250	2	8	93
SM2011_b21073	710835	711084	250	0	0	NA
SM2011_b21074	711806	712055	250	0	0	NA
SM2011_b21075	711836	712085	250	0	0	NA
SM2011_b21076	714442	714691	250	0	0	NA
SM2011_b21078	714630	714879	250	0	0	NA
SM2011_b21077	714882	715131	250	0	0	NA
SM2011_b21079	716267	716516	250	2	8	93.85
SM2011_b21080	717299	717548	250	0	0	NA
SM2011_b21081	718160	718409	250	0	0	NA
SM2011_b21082	719739	719988	250	0	0	NA
SM2011_b21083	722178	722427	250	0	0	NA
SM2011_b21084	722618	722867	250	0	0	NA
SM2011_b21085	723034	723283	250	0	0	NA
SM2011_b21087	725733	725982	250	0	0	NA
SM2011_b21086	725839	726088	250	0	0	NA
SM2011_b21089	731051	731300	250	0	0	NA
SM2011_b21088	731139	731388	250	2	8	87.15
SM2011_b21090	732208	732457	250	0	0	NA
SM2011_b21091	733649	733898	250	3	12	99.1
SM2011_b21092	734664	734913	250	2	8	93.7
SM2011_b21094	736262	736511	250	0	0	NA
SM2011_b21093	736318	736567	250	2	8	86.45
SM2011_b21095	737725	737974	250	0	0	NA
SM2011_b21096	738594	738843	250	0	0	NA
SM2011_b21097	739426	739675	250	0	0	NA
SM2011_b21098	740351	740600	250	4	16	95.625
SM2011_b21100	741753	742002	250	0	0	NA
SM2011_b21101	743976	744225	250	0	0	NA
SM2011_b21103	744726	744975	250	0	0	NA
SM2011_b21102	744809	745058	250	2	8	56.75
SM2011_b21104	746115	746364	250	0	0	NA
SM2011_b21105	747011	747260	250	0	0	NA
SM2011_b21106	747884	748133	250	0	0	NA
SM2011_b21107	748983	749232	250	0	0	NA
SM2011_b21108	750108	750357	250	0	0	NA
SM2011_b21109	750430	750679	250	0	0	NA
SM2011_b21110	751514	751763	250	4	16	98.4
SM2011_b21111	751972	752221	250	2	8	93.65
SM2011_b21112	752729	752978	250	0	0	NA
SM2011_b21113	753698	753947	250	0	0	NA
SM2011_b21114	756596	756845	250	0	0	NA
SM2011_b21115	757212	757461	250	0	0	NA
SM2011_b21116	758055	758304	250	2	8	95.35
SM2011_b21117	758597	758846	250	4	16	80.45
SM2011_b21120	759111	759360	250	2	8	99.35
SM2011_b21121	759322	759571	250	0	0	NA
SM2011_b21122	760513	760762	250	0	0	NA
SM2011_b21123	762117	762366	250	0	0	NA
SM2011_b21124	762535	762784	250	2	8	93.75
SM2011_b21125	764520	764769	250	0	0	NA
SM2011_b21126	765386	765635	250	2	8	91.3
SM2011_b21127	766248	766497	250	0	0	NA
