Gene_name	Start_nt	End_nt	Length	Motif_count	Normalized_count	Extent_methylation
SM2011_b20234	239198	239322	125	0	0	NA
SM2011_b20235	240396	240520	125	0	0	NA
SM2011_b20236	241607	241731	125	0	0	NA
SM2011_b20238	243205	243329	125	0	0	NA
SM2011_b20239	244242	244366	125	0	0	NA
SM2011_b20240	245380	245504	125	0	0	NA
SM2011_b20241	246462	246586	125	0	0	NA
SM2011_b20242	247589	247713	125	0	0	NA
SM2011_b20243	248745	248869	125	0	0	NA
SM2011_b20244	249863	249987	125	0	0	NA
SM2011_b20245	250966	251090	125	0	0	NA
SM2011_b20246	251174	251298	125	0	0	NA
SM2011_b20247	252159	252283	125	0	0	NA
SM2011_b20248	255088	255212	125	0	0	NA
SM2011_b20249	255114	255238	125	0	0	NA
SM2011_b20250	256214	256338	125	0	0	NA
SM2011_b20251	256885	257009	125	0	0	NA
SM2011_b20252	259310	259434	125	0	0	NA
SM2011_b20253	260202	260326	125	0	0	NA
SM2011_b20254	260686	260810	125	0	0	NA
SM2011_b20255	261312	261436	125	0	0	NA
SM2011_b20256	261893	262017	125	0	0	NA
SM2011_b20257	261950	262074	125	0	0	NA
SM2011_b20258	263113	263237	125	0	0	NA
SM2011_b20259	263944	264068	125	0	0	NA
SM2011_b20260	265472	265596	125	0	0	NA
SM2011_b20261	266573	266697	125	0	0	NA
SM2011_b20262	266666	266790	125	0	0	NA
SM2011_b20263	268394	268518	125	0	0	NA
SM2011_b20264	269267	269391	125	0	0	NA
SM2011_b20265	269945	270069	125	0	0	NA
SM2011_b20266	270591	270715	125	0	0	NA
SM2011_b20267	271314	271438	125	0	0	NA
SM2011_b20268	272570	272694	125	0	0	NA
SM2011_b20269	273568	273692	125	0	0	NA
SM2011_b20270	275310	275434	125	0	0	NA
SM2011_b20271	276422	276546	125	0	0	NA
SM2011_b20272	277254	277378	125	0	0	NA
SM2011_b20273	278846	278970	125	0	0	NA
SM2011_b20274	279287	279411	125	2	16	94.7
SM2011_b20276	280291	280415	125	0	0	NA
SM2011_b20275	280325	280449	125	0	0	NA
SM2011_b20277	281178	281302	125	0	0	NA
SM2011_b20278	283534	283658	125	0	0	NA
SM2011_b20279	284039	284163	125	0	0	NA
SM2011_b20280	285537	285661	125	0	0	NA
SM2011_b20281	286689	286813	125	0	0	NA
SM2011_b20282	287484	287608	125	0	0	NA
SM2011_b20283	288460	288584	125	0	0	NA
SM2011_b20284	289663	289787	125	0	0	NA
SM2011_b20285	290720	290844	125	0	0	NA
SM2011_b20286	290797	290921	125	0	0	NA
SM2011_b20287	292728	292852	125	0	0	NA
SM2011_b20288	294125	294249	125	0	0	NA
SM2011_b20289	295584	295708	125	0	0	NA
SM2011_b20290	295610	295734	125	0	0	NA
SM2011_b20291	299237	299361	125	0	0	NA
SM2011_b20292	300393	300517	125	0	0	NA
SM2011_b20293	300579	300703	125	0	0	NA
SM2011_b20294	301070	301194	125	0	0	NA
SM2011_b20295	301800	301924	125	0	0	NA
SM2011_b20296	302827	302951	125	0	0	NA
SM2011_b20297	303346	303470	125	0	0	NA
SM2011_b20298	304623	304747	125	0	0	NA
SM2011_b20299	305572	305696	125	0	0	NA
SM2011_b20300	306808	306932	125	0	0	NA
SM2011_b20301	309938	310062	125	0	0	NA
SM2011_b20302	310283	310407	125	0	0	NA
SM2011_b20303	310354	310478	125	0	0	NA
SM2011_b20306	310878	311002	125	0	0	NA
SM2011_b20304	311360	311484	125	0	0	NA
SM2011_b20305	311710	311834	125	0	0	NA
SM2011_b20307	312450	312574	125	0	0	NA
SM2011_b20312	314616	314740	125	0	0	NA
SM2011_b20313	315413	315537	125	0	0	NA
SM2011_b20314	316374	316498	125	0	0	NA
SM2011_b20315	316639	316763	125	0	0	NA
SM2011_b20316	317705	317829	125	0	0	NA
SM2011_b20317	318794	318918	125	0	0	NA
SM2011_b20318	320376	320500	125	0	0	NA
SM2011_b20319	322801	322925	125	0	0	NA
SM2011_b20320	323937	324061	125	0	0	NA
SM2011_b20321	325231	325355	125	0	0	NA
SM2011_b20323	325798	325922	125	0	0	NA
SM2011_b20322	325836	325960	125	0	0	NA
SM2011_b20324	327621	327745	125	0	0	NA
SM2011_b20325	327974	328098	125	0	0	NA
SM2011_b20326	329333	329457	125	0	0	NA
SM2011_b20327	330319	330443	125	0	0	NA
SM2011_b20328	331159	331283	125	0	0	NA
SM2011_b20329	332353	332477	125	0	0	NA
SM2011_b20330	333162	333286	125	0	0	NA
SM2011_b20331	334954	335078	125	0	0	NA
SM2011_b20333	338718	338842	125	0	0	NA
SM2011_b23060	338954	339078	125	0	0	NA
SM2011_b20334	339295	339419	125	0	0	NA
SM2011_b20335	340472	340596	125	0	0	NA
SM2011_b20336	341802	341926	125	0	0	NA
SM2011_b20338	343360	343484	125	0	0	NA
SM2011_b20337	343388	343512	125	0	0	NA
SM2011_b20339	344672	344796	125	0	0	NA
SM2011_b20340	345224	345348	125	0	0	NA
SM2011_b20341	345608	345732	125	1	8	100
SM2011_b20342	348519	348643	125	0	0	NA
SM2011_b20343	349108	349232	125	0	0	NA
SM2011_b20344	350212	350336	125	0	0	NA
SM2011_b20345	353498	353622	125	0	0	NA
SM2011_b20346	354681	354805	125	0	0	NA
SM2011_b20347	355382	355506	125	0	0	NA
SM2011_b20348	355443	355567	125	0	0	NA
SM2011_b20349	356339	356463	125	0	0	NA
SM2011_b20350	357446	357570	125	0	0	NA
SM2011_b20351	358087	358211	125	0	0	NA
SM2011_b20352	359637	359761	125	0	0	NA
SM2011_b20353	360698	360822	125	0	0	NA
SM2011_b20354	361738	361862	125	0	0	NA
SM2011_b20355	363780	363904	125	0	0	NA
SM2011_b20356	364535	364659	125	0	0	NA
SM2011_b20357	367313	367437	125	0	0	NA
SM2011_b20358	367687	367811	125	0	0	NA
SM2011_b20359	369366	369490	125	0	0	NA
SM2011_b20360	370648	370772	125	0	0	NA
SM2011_b20361	372436	372560	125	0	0	NA
SM2011_b20362	373333	373457	125	0	0	NA
SM2011_b20363	374425	374549	125	0	0	NA
SM2011_b20364	376650	376774	125	0	0	NA
SM2011_b20365	377853	377977	125	1	8	82.1
SM2011_b20366	377906	378030	125	0	0	NA
SM2011_b20367	380224	380348	125	0	0	NA
SM2011_b20368	380233	380357	125	0	0	NA
SM2011_b20369	381252	381376	125	0	0	NA
SM2011_b20370	382499	382623	125	0	0	NA
SM2011_b20371	383796	383920	125	0	0	NA
SM2011_b20372	385097	385221	125	0	0	NA
SM2011_b20373	385576	385700	125	0	0	NA
SM2011_b20374	386648	386772	125	0	0	NA
SM2011_b20375	387439	387563	125	0	0	NA
SM2011_b20376	388023	388147	125	0	0	NA
SM2011_b20377	388450	388574	125	0	0	NA
SM2011_b20378	389947	390071	125	0	0	NA
SM2011_b20379	391342	391466	125	0	0	NA
SM2011_b20380	392422	392546	125	0	0	NA
SM2011_b20381	393268	393392	125	0	0	NA
SM2011_b20382	394116	394240	125	0	0	NA
SM2011_b20383	395315	395439	125	0	0	NA
SM2011_b20384	396392	396516	125	0	0	NA
SM2011_b20385	397134	397258	125	0	0	NA
SM2011_b20386	398867	398991	125	0	0	NA
SM2011_b20387	399588	399712	125	0	0	NA
SM2011_b20388	400962	401086	125	0	0	NA
SM2011_b20389	402002	402126	125	0	0	NA
SM2011_b20390	402312	402436	125	0	0	NA
SM2011_b20391	403526	403650	125	0	0	NA
SM2011_b20392	406395	406519	125	0	0	NA
SM2011_b20393	406408	406532	125	0	0	NA
SM2011_b20394	407688	407812	125	0	0	NA
SM2011_b20395	411473	411597	125	0	0	NA
SM2011_b20396	412458	412582	125	0	0	NA
SM2011_b20397	413021	413145	125	0	0	NA
SM2011_b20398	413062	413186	125	0	0	NA
SM2011_b20399	413640	413764	125	0	0	NA
SM2011_b20400	414629	414753	125	0	0	NA
SM2011_b20401	414829	414953	125	0	0	NA
SM2011_b20402	414847	414971	125	0	0	NA
SM2011_b20403	416232	416356	125	0	0	NA
SM2011_b20404	416735	416859	125	1	8	100
SM2011_b20406	419895	420019	125	0	0	NA
SM2011_b20405	419908	420032	125	0	0	NA
SM2011_b20407	422018	422142	125	0	0	NA
SM2011_b20408	424223	424347	125	0	0	NA
SM2011_b20409	424717	424841	125	0	0	NA
SM2011_b20410	425616	425740	125	0	0	NA
SM2011_b20411	426947	427071	125	0	0	NA
SM2011_b20412	427139	427263	125	1	8	100
SM2011_b20413	427363	427487	125	0	0	NA
SM2011_b20414	428017	428141	125	0	0	NA
SM2011_b20415	429306	429430	125	0	0	NA
SM2011_b20416	429549	429673	125	1	8	88.9
SM2011_b20417	430959	431083	125	0	0	NA
SM2011_b20418	431837	431961	125	0	0	NA
SM2011_b20419	432697	432821	125	0	0	NA
SM2011_b20420	433868	433992	125	0	0	NA
SM2011_b20421	434647	434771	125	0	0	NA
SM2011_b20422	437130	437254	125	0	0	NA
SM2011_b20423	438512	438636	125	0	0	NA
SM2011_b20424	440128	440252	125	0	0	NA
SM2011_b20426	440765	440889	125	0	0	NA
SM2011_b20425	440786	440910	125	0	0	NA
SM2011_b20427	442321	442445	125	1	8	100
SM2011_b20428	443165	443289	125	0	0	NA
SM2011_b20429	444119	444243	125	0	0	NA
SM2011_b20430	444781	444905	125	1	8	100
SM2011_b20431	445443	445567	125	0	0	NA
SM2011_b20432	446225	446349	125	0	0	NA
SM2011_b20433	447226	447350	125	0	0	NA
SM2011_b20434	448260	448384	125	0	0	NA
SM2011_b20435	449446	449570	125	0	0	NA
SM2011_b20436	450854	450978	125	0	0	NA
SM2011_b20441	452380	452504	125	1	8	100
SM2011_b20442	453163	453287	125	1	8	100
SM2011_b20443	454205	454329	125	0	0	NA
SM2011_b20444	454783	454907	125	0	0	NA
SM2011_b20445	456189	456313	125	0	0	NA
SM2011_b20446	457257	457381	125	0	0	NA
SM2011_b20447	458741	458865	125	0	0	NA
SM2011_b20448	460511	460635	125	0	0	NA
SM2011_b20449	461026	461150	125	0	0	NA
SM2011_b20450	462201	462325	125	0	0	NA
SM2011_b20451	464566	464690	125	0	0	NA
SM2011_b20452	465144	465268	125	0	0	NA
SM2011_b20453	466555	466679	125	0	0	NA
SM2011_b20454	466710	466834	125	0	0	NA
SM2011_b20456	467953	468077	125	0	0	NA
SM2011_b20455	467974	468098	125	0	0	NA
SM2011_b20457	470054	470178	125	0	0	NA
SM2011_b20458	470288	470412	125	0	0	NA
SM2011_b20459	471334	471458	125	0	0	NA
SM2011_b20460	472317	472441	125	0	0	NA
SM2011_b20461	474187	474311	125	0	0	NA
SM2011_b20462	474798	474922	125	0	0	NA
SM2011_b20463	475772	475896	125	0	0	NA
SM2011_b20464	476901	477025	125	0	0	NA
SM2011_b20465	478137	478261	125	1	8	98.3
SM2011_b20466	478186	478310	125	0	0	NA
SM2011_b20467	479589	479713	125	0	0	NA
SM2011_b20468	481412	481536	125	0	0	NA
SM2011_b20469	483540	483664	125	0	0	NA
SM2011_b20470	483831	483955	125	0	0	NA
SM2011_b20471	484293	484417	125	0	0	NA
SM2011_b20472	484456	484580	125	0	0	NA
SM2011_b20473	487226	487350	125	0	0	NA
SM2011_b20474	488004	488128	125	0	0	NA
SM2011_b20475	488485	488609	125	0	0	NA
SM2011_b20476	488699	488823	125	0	0	NA
SM2011_b20477	490291	490415	125	0	0	NA
SM2011_b20478	491286	491410	125	0	0	NA
SM2011_b20479	493085	493209	125	0	0	NA
SM2011_b20480	493889	494013	125	0	0	NA
SM2011_b20481	494795	494919	125	0	0	NA
SM2011_b20482	496572	496696	125	0	0	NA
SM2011_b20483	499563	499687	125	0	0	NA
SM2011_b20484	499711	499835	125	0	0	NA
SM2011_b20485	500809	500933	125	0	0	NA
SM2011_b20486	502331	502455	125	0	0	NA
SM2011_b20487	503329	503453	125	0	0	NA
SM2011_b20488	504324	504448	125	0	0	NA
SM2011_b20489	505223	505347	125	0	0	NA
SM2011_b20490	506688	506812	125	0	0	NA
SM2011_b22020	508357	508481	125	0	0	NA
SM2011_b20491	509247	509371	125	0	0	NA
SM2011_b20492	510471	510595	125	0	0	NA
SM2011_b20494	511317	511441	125	0	0	NA
SM2011_b20493	511320	511444	125	0	0	NA
SM2011_b20495	513094	513218	125	0	0	NA
SM2011_b20496	516978	517102	125	1	8	100
SM2011_b20497	518504	518628	125	0	0	NA
SM2011_b20498	519377	519501	125	0	0	NA
SM2011_b20499	521177	521301	125	0	0	NA
SM2011_b20500	522184	522308	125	0	0	NA
SM2011_b20501	523185	523309	125	0	0	NA
SM2011_b20502	524209	524333	125	0	0	NA
SM2011_b20503	525776	525900	125	0	0	NA
SM2011_b20504	526831	526955	125	0	0	NA
SM2011_b20505	526949	527073	125	0	0	NA
SM2011_b20506	528860	528984	125	0	0	NA
SM2011_b20507	530389	530513	125	0	0	NA
SM2011_b20508	531437	531561	125	0	0	NA
SM2011_b20509	531500	531624	125	0	0	NA
SM2011_b20510	532314	532438	125	0	0	NA
SM2011_b20511	533493	533617	125	0	0	NA
SM2011_b22021	534621	534745	125	0	0	NA
SM2011_b20513	534970	535094	125	0	0	NA
SM2011_b22022	536084	536208	125	0	0	NA
SM2011_b20515	537603	537727	125	0	0	NA
SM2011_b20514	537639	537763	125	0	0	NA
SM2011_b20516	541072	541196	125	0	0	NA
SM2011_b20517	542649	542773	125	0	0	NA
SM2011_b20518	542705	542829	125	0	0	NA
SM2011_b23117	543497	543621	125	0	0	NA
SM2011_b23118	543645	543769	125	0	0	NA
SM2011_b20519	543884	544008	125	0	0	NA
SM2011_b23123	545992	546116	125	0	0	NA
SM2011_b20520	546003	546127	125	0	0	NA
SM2011_b23124	546696	546820	125	0	0	NA
SM2011_b20521	546853	546977	125	0	0	NA
SM2011_b23125	546926	547050	125	0	0	NA
SM2011_b20522	548254	548378	125	0	0	NA
SM2011_b23127	548630	548754	125	0	0	NA
SM2011_b20523	550430	550554	125	0	0	NA
SM2011_b20525	550822	550946	125	0	0	NA
SM2011_b20527	552580	552704	125	0	0	NA
SM2011_b20528	553460	553584	125	1	8	100
SM2011_b20529	554376	554500	125	0	0	NA
SM2011_b20530	554747	554871	125	0	0	NA
SM2011_b20531	554850	554974	125	0	0	NA
SM2011_b20532	555394	555518	125	0	0	NA
SM2011_b20533	556950	557074	125	0	0	NA
SM2011_b23133	557235	557359	125	0	0	NA
SM2011_b20534	558364	558488	125	1	8	98.5
SM2011_b20535	559371	559495	125	0	0	NA
SM2011_b20536	561221	561345	125	0	0	NA
SM2011_b20537	562246	562370	125	0	0	NA
SM2011_b20538	562268	562392	125	0	0	NA
SM2011_b20539	564662	564786	125	0	0	NA
SM2011_b23140	567164	567288	125	0	0	NA
SM2011_b20540	567404	567528	125	0	0	NA
SM2011_b22019	567976	568100	125	0	0	NA
SM2011_b20541	569991	570115	125	0	0	NA
SM2011_b20544	570165	570289	125	0	0	NA
SM2011_b20542	570407	570531	125	0	0	NA
SM2011_b20543	570883	571007	125	0	0	NA
SM2011_b20545	571658	571782	125	0	0	NA
SM2011_b20546	572363	572487	125	0	0	NA
SM2011_b20547	572798	572922	125	0	0	NA
SM2011_b20548	573806	573930	125	0	0	NA
SM2011_b20549	575924	576048	125	0	0	NA
SM2011_b20550	576780	576904	125	0	0	NA
SM2011_b20551	577400	577524	125	0	0	NA
SM2011_b20552	578026	578150	125	0	0	NA
SM2011_b20553	578778	578902	125	1	8	84.6
SM2011_b20554	579968	580092	125	0	0	NA
SM2011_b20555	580133	580257	125	0	0	NA
SM2011_b20556	580521	580645	125	1	8	100
SM2011_b22006	581873	581997	125	0	0	NA
SM2011_b20557	582754	582878	125	1	8	99.7
SM2011_b20559	583848	583972	125	0	0	NA
SM2011_b20558	583963	584087	125	0	0	NA
SM2011_b20560	584906	585030	125	0	0	NA
SM2011_b23152	585195	585319	125	0	0	NA
SM2011_b20562	587103	587227	125	0	0	NA
SM2011_b20563	588132	588256	125	0	0	NA
SM2011_b20803	588237	588361	125	0	0	NA
SM2011_b20804	589110	589234	125	0	0	NA
SM2011_b20805	589904	590028	125	0	0	NA
SM2011_b20806	591752	591876	125	0	0	NA
SM2011_b20807	591903	592027	125	0	0	NA
SM2011_b20808	594274	594398	125	0	0	NA
SM2011_b20809	594385	594509	125	0	0	NA
SM2011_b20810	595487	595611	125	0	0	NA
SM2011_b20811	597666	597790	125	0	0	NA
SM2011_b20812	599356	599480	125	0	0	NA
SM2011_b20813	599729	599853	125	0	0	NA
SM2011_b20814	601872	601996	125	0	0	NA
SM2011_b20815	605812	605936	125	0	0	NA
SM2011_b20817	606928	607052	125	1	8	100
SM2011_b20818	607008	607132	125	1	8	99.1
SM2011_b20819	608142	608266	125	0	0	NA
SM2011_b20820	608569	608693	125	0	0	NA
SM2011_b20821	609876	610000	125	0	0	NA
SM2011_b20822	610921	611045	125	0	0	NA
SM2011_b20823	612912	613036	125	0	0	NA
SM2011_b20824	615859	615983	125	0	0	NA
SM2011_b20825	615898	616022	125	0	0	NA
SM2011_b20826	616736	616860	125	0	0	NA
SM2011_b20827	617439	617563	125	0	0	NA
SM2011_b20828	618303	618427	125	0	0	NA
SM2011_b21663	618575	618699	125	0	0	NA
SM2011_b21664	619091	619215	125	0	0	NA
SM2011_b21665	619418	619542	125	0	0	NA
SM2011_b20829	621626	621750	125	0	0	NA
SM2011_b20830	621760	621884	125	0	0	NA
SM2011_b20831	624305	624429	125	0	0	NA
SM2011_b20832	624965	625089	125	0	0	NA
SM2011_b20833	625741	625865	125	0	0	NA
SM2011_b20834	627036	627160	125	0	0	NA
SM2011_b20835	628120	628244	125	0	0	NA
SM2011_b20836	628430	628554	125	0	0	NA
SM2011_b20837	629195	629319	125	0	0	NA
SM2011_b20838	630306	630430	125	0	0	NA
SM2011_b20839	630843	630967	125	0	0	NA
SM2011_b20841	632035	632159	125	0	0	NA
SM2011_b22007	633378	633502	125	0	0	NA
SM2011_b20842	634668	634792	125	0	0	NA
SM2011_b20843	636240	636364	125	0	0	NA
SM2011_b21013	637091	637215	125	0	0	NA
SM2011_b21014	637677	637801	125	1	8	100
SM2011_b21015	639384	639508	125	0	0	NA
SM2011_b21016	640402	640526	125	0	0	NA
SM2011_b21017	641412	641536	125	0	0	NA
SM2011_b21018	642440	642564	125	1	8	95.8
SM2011_b21019	643950	644074	125	0	0	NA
SM2011_b21021	644050	644174	125	0	0	NA
SM2011_b21022	645002	645126	125	0	0	NA
SM2011_b21023	646605	646729	125	0	0	NA
SM2011_b21024	647088	647212	125	0	0	NA
SM2011_b21025	647812	647936	125	0	0	NA
SM2011_b21027	649506	649630	125	0	0	NA
SM2011_b21029	649854	649978	125	0	0	NA
SM2011_b21028	649882	650006	125	0	0	NA
SM2011_b21030	651098	651222	125	0	0	NA
SM2011_b21032	651646	651770	125	0	0	NA
SM2011_b21031	651721	651845	125	0	0	NA
SM2011_b21034	652506	652630	125	0	0	NA
SM2011_b23181	652787	652911	125	0	0	NA
SM2011_b21035	653800	653924	125	0	0	NA
SM2011_b21036	653813	653937	125	0	0	NA
SM2011_b21037	654524	654648	125	0	0	NA
SM2011_b21038	656126	656250	125	0	0	NA
SM2011_b21039	657117	657241	125	0	0	NA
SM2011_b21040	657989	658113	125	0	0	NA
SM2011_b21041	659750	659874	125	1	8	100
SM2011_b21042	661102	661226	125	0	0	NA
SM2011_b21043	662953	663077	125	0	0	NA
SM2011_b21044	665734	665858	125	0	0	NA
SM2011_b22008	666263	666387	125	0	0	NA
SM2011_b21695	666761	666885	125	0	0	NA
SM2011_b23184	669323	669447	125	1	8	100
SM2011_b21662	669845	669969	125	0	0	NA
SM2011_b23188	670345	670469	125	0	0	NA
SM2011_b23190	671487	671611	125	0	0	NA
SM2011_b21696	672512	672636	125	1	8	100
SM2011_b21697	673380	673504	125	0	0	NA
SM2011_b21661	674450	674574	125	0	0	NA
SM2011_b21711	674806	674930	125	0	0	NA
SM2011_b21045	675449	675573	125	0	0	NA
SM2011_b21046	676804	676928	125	0	0	NA
SM2011_b23192	676995	677119	125	0	0	NA
SM2011_b22009	677842	677966	125	0	0	NA
SM2011_b22010	678966	679090	125	0	0	NA
SM2011_b21047	680237	680361	125	0	0	NA
SM2011_b21048	681809	681933	125	0	0	NA
SM2011_b21049	682013	682137	125	0	0	NA
SM2011_b21050	682100	682224	125	0	0	NA
SM2011_b21051	685279	685403	125	0	0	NA
SM2011_b21052	685385	685509	125	0	0	NA
SM2011_b21053	686442	686566	125	0	0	NA
SM2011_b21054	688524	688648	125	0	0	NA
SM2011_b21055	689342	689466	125	0	0	NA
SM2011_b21056	691804	691928	125	0	0	NA
SM2011_b21059	692575	692699	125	0	0	NA
SM2011_b21057	692648	692772	125	0	0	NA
SM2011_b21060	693350	693474	125	0	0	NA
SM2011_b21061	694422	694546	125	0	0	NA
SM2011_b21062	695691	695815	125	0	0	NA
SM2011_b21063	696943	697067	125	0	0	NA
SM2011_b21065	700170	700294	125	0	0	NA
SM2011_b21066	701120	701244	125	0	0	NA
SM2011_b21067	702371	702495	125	0	0	NA
SM2011_b21068	703291	703415	125	0	0	NA
SM2011_b21069	704007	704131	125	0	0	NA
SM2011_b21070	705653	705777	125	0	0	NA
SM2011_b21071	707965	708089	125	0	0	NA
SM2011_b21072	709040	709164	125	1	8	97.1
SM2011_b21073	710835	710959	125	0	0	NA
SM2011_b21074	711806	711930	125	0	0	NA
SM2011_b21075	711961	712085	125	0	0	NA
SM2011_b21076	714442	714566	125	0	0	NA
SM2011_b21078	714755	714879	125	0	0	NA
SM2011_b21077	714882	715006	125	0	0	NA
SM2011_b21079	716392	716516	125	0	0	NA
SM2011_b21080	717424	717548	125	0	0	NA
SM2011_b21081	718285	718409	125	0	0	NA
SM2011_b21082	719864	719988	125	0	0	NA
SM2011_b21083	722303	722427	125	0	0	NA
SM2011_b21084	722743	722867	125	0	0	NA
SM2011_b21085	723159	723283	125	0	0	NA
SM2011_b21086	725839	725963	125	0	0	NA
SM2011_b21087	725858	725982	125	0	0	NA
SM2011_b21088	731139	731263	125	0	0	NA
SM2011_b21089	731176	731300	125	0	0	NA
SM2011_b21090	732333	732457	125	0	0	NA
SM2011_b21091	733774	733898	125	0	0	NA
SM2011_b21092	734789	734913	125	0	0	NA
SM2011_b21093	736318	736442	125	0	0	NA
SM2011_b21094	736387	736511	125	0	0	NA
SM2011_b21095	737850	737974	125	1	8	100
SM2011_b21096	738719	738843	125	0	0	NA
SM2011_b21097	739551	739675	125	0	0	NA
SM2011_b21098	740476	740600	125	0	0	NA
SM2011_b21100	741878	742002	125	0	0	NA
SM2011_b21101	743976	744100	125	0	0	NA
SM2011_b21102	744809	744933	125	0	0	NA
SM2011_b21103	744851	744975	125	0	0	NA
SM2011_b21104	746240	746364	125	0	0	NA
SM2011_b21105	747136	747260	125	0	0	NA
SM2011_b21106	748009	748133	125	0	0	NA
SM2011_b21107	749108	749232	125	0	0	NA
SM2011_b21108	750233	750357	125	0	0	NA
SM2011_b21109	750555	750679	125	0	0	NA
SM2011_b21110	751639	751763	125	0	0	NA
SM2011_b21111	752097	752221	125	0	0	NA
SM2011_b21112	752854	752978	125	0	0	NA
SM2011_b21113	753823	753947	125	0	0	NA
SM2011_b21114	756596	756720	125	0	0	NA
SM2011_b21115	757212	757336	125	0	0	NA
SM2011_b21116	758055	758179	125	0	0	NA
SM2011_b21117	758597	758721	125	0	0	NA
SM2011_b21119	758722	758846	125	0	0	NA
SM2011_b21120	759236	759360	125	0	0	NA
SM2011_b21121	759447	759571	125	0	0	NA
SM2011_b21122	760638	760762	125	0	0	NA
SM2011_b21123	762242	762366	125	0	0	NA
SM2011_b21124	762660	762784	125	0	0	NA
SM2011_b21125	764645	764769	125	0	0	NA
SM2011_b21126	765511	765635	125	1	8	88.5
SM2011_b21127	766373	766497	125	0	0	NA
SM2011_b21128	766751	766875	125	0	0	NA
SM2011_b21129	768937	769061	125	0	0	NA
SM2011_b21130	770152	770276	125	0	0	NA
SM2011_b21131	771049	771173	125	0	0	NA
SM2011_b21132	771899	772023	125	0	0	NA
SM2011_b21133	772921	773045	125	0	0	NA
SM2011_b21134	774244	774368	125	0	0	NA
SM2011_b21135	774275	774399	125	0	0	NA
SM2011_b21136	775181	775305	125	0	0	NA
SM2011_b21137	775849	775973	125	0	0	NA
SM2011_b21138	776522	776646	125	0	0	NA
SM2011_b21139	777326	777450	125	0	0	NA
SM2011_b21140	777706	777830	125	0	0	NA
SM2011_b21216	779816	779940	125	0	0	NA
SM2011_b21217	780754	780878	125	0	0	NA
SM2011_b21218	781776	781900	125	0	0	NA
SM2011_b21219	782621	782745	125	0	0	NA
SM2011_b21220	783544	783668	125	0	0	NA
SM2011_b21221	784980	785104	125	0	0	NA
SM2011_b21222	785079	785203	125	0	0	NA
SM2011_b21223	786516	786640	125	0	0	NA
SM2011_b21224	787415	787539	125	0	0	NA
SM2011_b21225	789313	789437	125	0	0	NA
SM2011_b21226	790199	790323	125	0	0	NA
SM2011_b21227	790936	791060	125	0	0	NA
SM2011_b21228	791925	792049	125	0	0	NA
SM2011_b21229	794244	794368	125	0	0	NA
SM2011_b21230	795590	795714	125	0	0	NA
SM2011_b21231	796813	796937	125	0	0	NA
SM2011_b21232	799172	799296	125	0	0	NA
SM2011_b21233	800005	800129	125	0	0	NA
SM2011_b21234	800394	800518	125	0	0	NA
SM2011_b21235	801813	801937	125	0	0	NA
SM2011_b21236	802132	802256	125	0	0	NA
SM2011_b21237	803063	803187	125	0	0	NA
SM2011_b21239	804030	804154	125	0	0	NA
SM2011_b21240	807747	807871	125	0	0	NA
SM2011_b21241	809353	809477	125	0	0	NA
SM2011_b21242	810513	810637	125	0	0	NA
SM2011_b21243	811615	811739	125	0	0	NA
SM2011_b21244	813204	813328	125	0	0	NA
SM2011_b21245	813499	813623	125	0	0	NA
SM2011_b21246	814812	814936	125	0	0	NA
SM2011_b21247	815545	815669	125	0	0	NA
SM2011_b21248	816300	816424	125	0	0	NA
SM2011_b21249	818490	818614	125	0	0	NA
SM2011_b21250	818772	818896	125	1	8	100
SM2011_b21251	820164	820288	125	0	0	NA
SM2011_b21252	822458	822582	125	0	0	NA
SM2011_b21253	823552	823676	125	0	0	NA
SM2011_b21254	825265	825389	125	0	0	NA
SM2011_b21255	825368	825492	125	0	0	NA
SM2011_b21256	828023	828147	125	0	0	NA
SM2011_b21257	828345	828469	125	0	0	NA
SM2011_b21259	829691	829815	125	0	0	NA
SM2011_b21260	830981	831105	125	0	0	NA
SM2011_b21261	832870	832994	125	0	0	NA
SM2011_b21262	834773	834897	125	0	0	NA
SM2011_b21263	835768	835892	125	0	0	NA
SM2011_b21264	837023	837147	125	0	0	NA
SM2011_b21265	838244	838368	125	0	0	NA
SM2011_b21266	839488	839612	125	0	0	NA
SM2011_b22011	841453	841577	125	0	0	NA
SM2011_b21269	841602	841726	125	0	0	NA
SM2011_b21270	844410	844534	125	0	0	NA
SM2011_b21271	844958	845082	125	1	8	100
SM2011_b21272	845855	845979	125	0	0	NA
SM2011_b21273	846922	847046	125	0	0	NA
SM2011_b21274	847961	848085	125	0	0	NA
SM2011_b21275	848857	848981	125	0	0	NA
SM2011_b23242	849629	849753	125	0	0	NA
SM2011_b21277	850664	850788	125	0	0	NA
SM2011_b21278	851584	851708	125	0	0	NA
SM2011_b21279	854667	854791	125	0	0	NA
SM2011_b21280	854693	854817	125	0	0	NA
SM2011_b21281	855603	855727	125	0	0	NA
SM2011_b22012	857249	857373	125	0	0	NA
SM2011_b21283	858898	859022	125	0	0	NA
SM2011_b21284	860323	860447	125	0	0	NA
SM2011_b21285	860365	860489	125	0	0	NA
SM2011_b21286	860742	860866	125	0	0	NA
SM2011_b21287	862237	862361	125	1	8	89.8
SM2011_b21288	864597	864721	125	0	0	NA
SM2011_b21290	865946	866070	125	0	0	NA
SM2011_b21289	865971	866095	125	0	0	NA
